"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0033314","mitotic DNA replication checkpoint signaling",11,0.796340750420216,1.70904374877603,0.00234007547427894,0.0240923615624023,0.0191353317102968,942,"tags=36%, list=3%, signal=35%","90381/990/63967/4998"
"GO:2000027","regulation of animal organ morphogenesis",81,0.536228470049809,1.55006897192688,0.00234087775655806,0.0240923615624023,0.0191353317102968,4799,"tags=36%, list=16%, signal=30%","10736/89780/22943/3207/6495/655/51804/80320/6091/3227/89958/947/55897/5154/3975/5460/4487/219736/652/3217/186/23213/54361/7849/6662/7490/6591/58524/340419"
"GO:0071496","cellular response to external stimulus",75,-0.35278812921153,-1.63801967784941,0.00236238917080831,0.0242725477176948,0.0192784443662394,4255,"tags=33%, list=14%, signal=29%","8795/4790/10746/5734/8738/2729/654/1956/355/2022/7132/6416/51311/1647/4615/7098/978/7099/7481/5138/90865/54407/3553/5743/4099"
"GO:0031643","positive regulation of myelination",19,-0.61179963988451,-1.96489897028997,0.00239109743708604,0.0245259435932582,0.0194797037621009,3881,"tags=42%, list=13%, signal=37%","9444/10810/8530/23405/7133/6663/1959/4099"
"GO:0009584","detection of visible light",29,0.664864674229549,1.68043750417481,0.00240241281810867,0.0245588979820822,0.0195058777492306,5326,"tags=38%, list=18%, signal=31%","6010/94233/3000/54112/2986/6785/2779/24/611/6011/5146"
"GO:0001508","action potential",173,0.467087634733419,1.40217720327792,0.00239837120268017,0.0245588979820822,0.0195058777492306,4218,"tags=28%, list=14%, signal=25%","4544/81033/3754/610/4897/23630/3746/785/2859/8911/170850/3747/149461/6323/1268/6508/3757/1143/10052/6329/3786/1180/8913/2257/27012/1141/3755/2258/6833/3762/6262/3785/2898/3767/4693/2702/8506/54112/26251/6543/169522/2629/6869/1134/27094/775/6330/477/6331"
"GO:0002701","negative regulation of production of molecular mediator of immune response",45,-0.437606861846617,-1.82405410418956,0.00242956678489683,0.0247946697812199,0.0196931392417475,2455,"tags=31%, list=8%, signal=29%","4092/30009/11213/7124/7009/383/10859/335/558/3586/90865/3598/2213/1378"
"GO:0030857","negative regulation of epithelial cell differentiation",50,0.592921642966589,1.63207264168511,0.00245703781783278,0.025022239795901,0.0198738864759678,3943,"tags=30%, list=13%, signal=26%","5068/10736/130120/2146/3204/2301/4487/399473/4318/130497/157848/388585/9573/4838/6662"
"GO:0072088","nephron epithelium morphogenesis",80,0.548608107393367,1.58412863087228,0.00246012123364516,0.025022239795901,0.0198738864759678,4811,"tags=34%, list=16%, signal=28%","10736/2719/3207/6495/65266/170690/51804/79191/2138/2297/3975/130497/3237/55083/388585/652/3217/255743/7475/186/54361/7849/6662/25789/153572/7490/5076"
"GO:0070601","centromeric sister chromatid cohesion",11,0.794039919529028,1.7041058868752,0.00248709461932543,0.0252490445559384,0.0200540259075279,2019,"tags=45%, list=7%, signal=42%","699/701/151648/728637/8313"
"GO:0006090","pyruvate metabolic process",124,-0.294225824575293,-1.43365376278728,0.00249075035375308,0.0252490445559384,0.0200540259075279,2941,"tags=23%, list=10%, signal=20%","5207/8850/26137/3939/10993/5209/6774/27010/51422/3356/5091/55526/9611/3479/5166/8671/5236/5106/3101/55753/229/6521/2027/2819/112817/863/2203/5105"
"GO:1902751","positive regulation of cell cycle G2/M phase transition",31,0.642129511226775,1.64304374786577,0.00250409660833719,0.0252997227329,0.0200942769939198,7770,"tags=58%, list=26%, signal=43%","995/983/891/51514/993/8317/219736/79915/80174/6604/994/7480/57504/4869/1019/55920/5889/6240"
"GO:0006195","purine nucleotide catabolic process",136,-0.286209115110294,-1.39481878634045,0.00250306315577004,0.0252997227329,0.0200942769939198,3016,"tags=22%, list=10%, signal=20%","9615/5207/8850/26137/3939/5142/5209/4907/6774/51422/3356/4860/55526/93034/9611/3479/8671/5236/7498/3101/55753/5138/229/6521/2027/2819/27115/863/2203/170685"
"GO:0051480","regulation of cytosolic calcium ion concentration",59,0.583182285818448,1.64182454927935,0.00250922029187968,0.0253093068375617,0.0201018891585211,5175,"tags=39%, list=17%, signal=32%","26059/785/1268/5030/114/3351/57113/10590/796/7225/8326/2915/6262/134/6543/797/7223/2911/100507043/794/7222/793/444"
"GO:0002886","regulation of myeloid leukocyte mediated immunity",57,-0.410735658065227,-1.71523839995836,0.00251430705241105,0.0253184872952089,0.0201091807269245,4815,"tags=33%, list=16%, signal=28%","23586/7305/9188/8723/695/6688/8832/30817/2268/3566/1524/718/383/11314/2294/84106/3598/2213/1776"
"GO:0022616","DNA strand elongation",37,0.636384486346065,1.68563184656295,0.00251955094815375,0.0253292169945407,0.0201177027788343,9180,"tags=65%, list=30%, signal=45%","7015/9837/5984/4173/4172/4176/1763/3978/5111/5983/83444/5422/10445/283899/64858/79913/8607/3980/86/10714/29844/4798/10856/125476"
"GO:0009154","purine ribonucleotide catabolic process",127,-0.297202942529321,-1.45253103649578,0.00257142846551797,0.0258079459569039,0.0204979327314033,3016,"tags=23%, list=10%, signal=21%","9615/5207/8850/26137/3939/5142/5209/4907/6774/51422/3356/4860/55526/9611/3479/8671/5236/7498/3101/55753/5138/229/6521/2027/2819/27115/863/2203/170685"
"GO:0051443","positive regulation of ubiquitin-protein transferase activity",22,0.690372282913232,1.6815203931028,0.00258232481056004,0.0258744677712644,0.0205507676093982,2028,"tags=27%, list=7%, signal=25%","51438/991/11065/166979/5347/27338"
"GO:1990748","cellular detoxification",120,-0.301565449768206,-1.50152574077137,0.00258733425365418,0.0258818815934846,0.020556656029554,2611,"tags=25%, list=9%, signal=23%","10935/23530/9429/2938/64116/4257/4780/10516/26034/54996/2176/259/2168/4353/2944/3039/5292/847/3040/2643/1356/213/3045/3042/3240/2954/3043/6580/127/5743"
"GO:0098581","detection of external biotic stimulus",26,-0.52723956955236,-1.84735151027804,0.00260425351506902,0.0260082122048574,0.0206569939788879,3798,"tags=50%, list=13%, signal=44%","4671/3929/7096/721/58484/64581/7097/284297/7099/114770/912/8993/3164"
"GO:0060045","positive regulation of cardiac muscle cell proliferation",28,-0.534744527933184,-1.98068519703298,0.00264172478866714,0.0262957892756982,0.0208854017515573,2262,"tags=32%, list=7%, signal=30%","2627/23493/7049/23414/5292/7472/3084/57057/27302"
"GO:0044837","actomyosin contractile ring organization",10,0.806864191715078,1.70362090980482,0.00263821421297281,0.0262957892756982,0.0208854017515573,1420,"tags=40%, list=5%, signal=38%","54443/128239/29127/1894"
"GO:0030850","prostate gland development",49,0.59922947263625,1.64809179331046,0.00265107307159705,0.0263455819016743,0.0209249494900516,3943,"tags=31%, list=13%, signal=27%","3209/3206/10481/3207/1588/655/3239/247/3205/768239/5324/652/23213/2735/6662"
"GO:0002360","T cell lineage commitment",41,-0.437366487319325,-1.8121318923442,0.00266953167403991,0.0264855990311455,0.0210361579413533,3622,"tags=27%, list=12%, signal=24%","30009/4063/114836/6693/6774/1514/3662/3572/969/3569/9021"
"GO:0032570","response to progesterone",44,-0.419089591942921,-1.71052001133575,0.00270925411817745,0.0268357818045616,0.0213142902245333,2793,"tags=32%, list=9%, signal=29%","1828/730249/10628/7097/11057/2706/5732/54206/6663/5020/8061/7057/2353/2354"
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore",11,0.793087161718304,1.70206115316083,0.00273333392826865,0.0270301309513288,0.0214686518208995,781,"tags=36%, list=3%, signal=35%","332/9212/891/55143"
"GO:0098773","skin epidermis development",132,0.488218830110038,1.45191568905081,0.00274958512280473,0.0271465553981145,0.02156112180989,7639,"tags=40%, list=25%, signal=30%","22943/27121/2810/3229/11005/51083/25928/11166/1775/135228/55612/55504/3925/8549/7053/3872/1747/5154/60529/4038/94234/1364/26154/2629/8456/6662/2304/84283/388697/162605/7042/8626/3911/344167/1001/8323/147495/7480/11187/147409/7922/64834/3868/54345/56603/6608/147183/239/5339/92344/375791/27152/7474"
"GO:1902969","mitotic DNA replication",17,0.736447327242103,1.71557921595915,0.00280781895897907,0.0274975743607934,0.0218399182354736,6463,"tags=76%, list=21%, signal=60%","8318/9837/5888/7083/4171/4175/4173/4172/64785/675/3978/9400/5422"
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition",17,0.736264225958406,1.71515267526152,0.00280781895897907,0.0274975743607934,0.0218399182354736,3555,"tags=41%, list=12%, signal=36%","220134/991/11065/9787/221150/286053/9700"
"GO:0000076","DNA replication checkpoint signaling",20,0.705070487957715,1.6880584888944,0.0027989221260761,0.0274975743607934,0.0218399182354736,7373,"tags=65%, list=24%, signal=49%","90381/81620/990/8318/63967/4998/1763/29980/5883/11073/8914/54962/9656"
"GO:0006766","vitamin metabolic process",115,-0.312836765424333,-1.55041096388619,0.00279505678465888,0.0274975743607934,0.0218399182354736,4223,"tags=34%, list=14%, signal=29%","2677/5641/4790/2729/284439/200895/55163/8034/29881/56922/25974/79001/6615/55065/7124/27249/27010/1593/171425/66002/54657/6515/7274/9104/166785/2638/81693/6470/29968/8876/80704/441024/249/8529/1576/4837/9227/8074/1592"
"GO:0032886","regulation of microtubule-based process",268,0.442038279816859,1.34467664927675,0.00279615860056455,0.0274975743607934,0.0218399182354736,5291,"tags=26%, list=17%, signal=21%","89780/220134/57159/9212/221150/5347/81624/50632/81930/10382/401236/4137/6790/284403/6491/92749/89795/899/6866/10733/22974/3925/27124/10460/2258/284076/5563/83639/22994/29899/123872/80128/7517/4133/8701/84722/2648/4130/25876/81551/255758/10615/6869/11075/8851/1946/55835/6870/636/255061/26586/246176/582/55559/221908/4131/402/80217/79969/163786/9181/10297/126731/23354/117144/50861/79866/28964/55036"
"GO:0010574","regulation of vascular endothelial growth factor production",41,-0.434832259846801,-1.80163187792022,0.00282503362257359,0.0275770592915315,0.0219030490544141,2191,"tags=29%, list=7%, signal=27%","6774/2626/6095/727/718/3572/728/57447/3553/3569/5743/147372"
"GO:0060964","regulation of miRNA-mediated gene silencing",30,0.645227014356183,1.63563150129009,0.00282436569210282,0.0275770592915315,0.0219030490544141,2578,"tags=20%, list=8%, signal=18%","389421/131405/100885779/84944/79727/652"
"GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA",31,0.638593875118524,1.63399696726961,0.00288285919450617,0.0280962900917948,0.022315447547252,2578,"tags=19%, list=8%, signal=18%","389421/131405/100885779/84944/79727/652"
"GO:0051412","response to corticosterone",15,-0.656735270984574,-2.02620502002549,0.0028917916230724,0.0281064317742145,0.0223235025673752,2668,"tags=67%, list=9%, signal=61%","1026/10013/1312/4129/266743/8061/7054/552/2353/2354"
"GO:0034367","protein-containing complex remodeling",35,-0.469696133340509,-1.81814353993163,0.00289317278573241,0.0281064317742145,0.0223235025673752,2750,"tags=40%, list=9%, signal=36%","9971/5046/5322/338/3990/4547/9388/4353/345/335/185/116519/3931/1071"
"GO:0007098","centrosome cycle",143,0.481057258053187,1.43654445563848,0.00297103667252759,0.0288166788941796,0.0228876155623431,8341,"tags=40%, list=27%, signal=29%","158511/4751/5347/983/56992/10403/151648/7516/6790/284403/9768/6491/899/1111/3832/10733/57710/22994/1068/84446/7517/2648/22995/55722/253012/26548/79839/675/29901/55835/55559/221908/402/11190/163786/23354/1107/57787/9696/118611/64793/85459/4869/100653515/672/115106/51199/81669/338657/11127/23177/117178/54820/55755/92421/54930/84552"
"GO:0002709","regulation of T cell mediated immunity",105,-0.328465683417963,-1.56215209500831,0.002977655532065,0.0288347409510831,0.0229019613312011,3885,"tags=27%, list=13%, signal=23%","3821/4092/30009/5562/6693/911/3071/196/53833/7133/3575/5788/3554/114548/29126/975/383/10859/3824/2625/1178/8809/912/91543/2213/339390/3553/3569"
"GO:0002604","regulation of dendritic cell antigen processing and presentation",11,-0.725493418168165,-2.02950659222619,0.00306211915713679,0.0296053689482667,0.0235140317715835,2027,"tags=64%, list=7%, signal=59%","1236/968/6366/6363/10875/7057/2213"
"GO:0045446","endothelial cell differentiation",116,-0.304771210511656,-1.51583499164736,0.00307707191675962,0.0297025636296128,0.0235912285404937,3951,"tags=27%, list=13%, signal=23%","10855/1901/3791/406955/654/9693/5802/3383/659/9223/9076/5629/7124/80781/5624/7132/91663/64102/23493/51421/23135/4615/9414/7498/26084/1910/5138/84913/3553/3084/2658"
"GO:0061644","protein localization to CENP-A containing chromatin",18,0.725630603828966,1.71082513424409,0.00308246791901596,0.0297073458268279,0.0235950267953794,4918,"tags=67%, list=16%, signal=56%","1058/8367/8365/8370/8362/8970/8360/8335/3012/8366/8359/8294"
"GO:0031110","regulation of microtubule polymerization or depolymerization",100,0.52273382537394,1.5302559083641,0.00310824157104694,0.0299081911169628,0.0237545479464807,5257,"tags=30%, list=17%, signal=25%","220134/57159/9212/221150/81624/10382/401236/4137/89795/22974/3925/27124/2258/4133/84722/4130/25876/81551/11075/8851/26586/246176/55559/4131/402/9181/10297/23354/50861/28964"
"GO:0061041","regulation of wound healing",134,-0.288059591730718,-1.40600894831752,0.00311343794219135,0.0299107144303708,0.0237565520853837,3281,"tags=34%, list=11%, signal=30%","5581/462/5329/1398/407006/9076/11117/79001/7494/2155/7124/5624/4638/64581/1839/55966/2152/4780/2161/2147/90102/350/1361/58189/10979/325/3273/2160/5196/5627/710/7056/5345/2243/2266/5055/2244/5156/114897/3818/7057/5340/6915/22915/5054"
"GO:0071941","nitrogen cycle metabolic process",16,-0.637488563254179,-1.98482618090486,0.00313529646362643,0.0300730493077585,0.0238854863834565,2750,"tags=56%, list=9%, signal=51%","435/9971/10166/79814/383/5009/1373/445/1559"
"GO:0060343","trabecula formation",27,-0.497676587510021,-1.78977121015751,0.00317116355657046,0.0303690260346447,0.0241205655737146,1572,"tags=33%, list=5%, signal=32%","23493/5950/7049/2274/57211/7010/9510/6422/27302"
"GO:0007501","mesodermal cell fate specification",13,0.766551713660233,1.69598734462958,0.0031819727177179,0.0304244773104194,0.0241646076885965,1985,"tags=46%, list=7%, signal=43%","10736/89780/22943/3207/2138/55897"
"GO:0002228","natural killer cell mediated immunity",83,-0.333169509011624,-1.5784555383355,0.00319349218956552,0.0304865348868443,0.0242138968505142,3952,"tags=28%, list=13%, signal=24%","4068/3821/114836/1398/441168/3820/22914/5295/259197/5873/3823/8807/387837/115727/9437/10859/2214/3824/10666/117157/3811/5272/11126"
"GO:0002830","positive regulation of type 2 immune response",18,-0.581431350179853,-1.83588457015676,0.00324001783946332,0.0308820568283438,0.0245280397181483,2953,"tags=44%, list=10%, signal=40%","942/3566/114548/975/2625/90865/91543/3569"
"GO:0006563","L-serine metabolic process",13,-0.677410965471796,-2.00880078202244,0.00327716652745504,0.0310894890288458,0.0246927925155743,2468,"tags=62%, list=8%, signal=57%","6472/10993/875/189/6470/29968/26227/102724560"
"GO:0006787","porphyrin-containing compound catabolic process",13,-0.677069084443129,-2.00778696483797,0.00327716652745504,0.0310894890288458,0.0246927925155743,1856,"tags=54%, list=6%, signal=51%","54657/11309/259/54658/10599/3162/28234"
"GO:0033015","tetrapyrrole catabolic process",13,-0.677069084443129,-2.00778696483797,0.00327716652745504,0.0310894890288458,0.0246927925155743,1856,"tags=54%, list=6%, signal=51%","54657/11309/259/54658/10599/3162/28234"
"GO:0032717","negative regulation of interleukin-8 production",27,-0.49566528694907,-1.78253806331214,0.00329675016731046,0.0312264054909938,0.02480153826526,10507,"tags=70%, list=35%, signal=46%","406900/407054/671/10333/408/406954/768218/1991/442895/26191/442896/406885/406986/945/100126320/602/284297/9314/3586"
"GO:0009161","ribonucleoside monophosphate metabolic process",59,-0.389917891109958,-1.61218657415067,0.00338161298256015,0.0319802463342896,0.0254002755271042,3129,"tags=27%, list=10%, signal=24%","205/9615/51727/4907/4860/51733/50808/1806/132/1740/9414/1807/7498/978/1723/270"
"GO:0007548","sex differentiation",286,0.442760463011413,1.34963947900024,0.00338871410759971,0.0319974842994852,0.0254139667620284,5193,"tags=27%, list=17%, signal=23%","3209/64478/190/174/3206/1586/3207/1588/117154/400629/56159/259266/64591/64220/3239/51804/3623/81930/642658/2491/84733/2516/3205/268/4808/11144/7258/4438/63948/5798/2295/7425/10655/3975/5972/2189/3972/638/4521/130497/728137/7301/7784/8644/8747/203102/3952/26471/431707/83990/3148/4323/54361/8751/10265/675/8749/54106/4436/668/6662/63950/497189/221823/6714/4254/2175/7490/58524/9289/4920/1636/89766/2796/56956/7042/8626"
"GO:0032890","regulation of organic acid transport",78,-0.352585478954808,-1.6164784979005,0.00340521334148742,0.032053421236175,0.0254583946125588,3826,"tags=32%, list=13%, signal=28%","207/8660/1906/6622/51703/8864/23204/7124/8647/22925/6860/8600/4889/18/8529/5020/54407/7057/3553/2180/8564/1579/246213/57393/552"
"GO:0046173","polyol biosynthetic process",60,-0.380489158339504,-1.57506605507146,0.00340430907181186,0.032053421236175,0.0254583946125588,3876,"tags=37%, list=13%, signal=32%","125981/5028/5336/64768/6622/117283/5805/55304/5092/5341/117/1593/340485/2805/5860/5106/6342/2643/51744/1576/5105/5745"
"GO:0006686","sphingomyelin biosynthetic process",11,-0.717416459658584,-2.00691198264073,0.00342883586575864,0.0322257411135331,0.0255952594858915,5479,"tags=55%, list=18%, signal=45%","94103/5007/142891/10400/10351/166929"
"GO:0022617","extracellular matrix disassembly",62,0.565374284170995,1.59484322654622,0.00344286749118427,0.0323075274482338,0.0256602181924016,3775,"tags=31%, list=12%, signal=27%","9622/5644/5645/4321/4320/1515/4322/4319/2191/4312/4314/4318/4241/9313/3915/4323/8751/285590/10630"
"GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase",12,-0.697011113847892,-2.02424051873768,0.00346218262640706,0.0324071338932698,0.0257393305019737,2788,"tags=50%, list=9%, signal=45%","1384/51/8309/1962/6342/30"
"GO:0060966","regulation of gene silencing by regulatory ncRNA",33,0.630868776834242,1.63075484439579,0.00346417399584937,0.0324071338932698,0.0257393305019737,2578,"tags=18%, list=8%, signal=17%","389421/131405/100885779/84944/79727/652"
"GO:0071168","protein localization to chromatin",61,0.559791765038013,1.58050924718226,0.00347083204120102,0.0324193895743615,0.0257490645632203,3806,"tags=33%, list=13%, signal=29%","1058/5347/8367/3009/51176/8365/2146/8370/4796/8362/8970/8360/157570/8335/3012/84515/8366/253714/4436/8359"
"GO:0009583","detection of light stimulus",63,0.561452314610021,1.58344210164881,0.00348176953712918,0.0324715183601186,0.0257904677940548,6190,"tags=40%, list=20%, signal=32%","84694/2792/6010/94233/785/388531/54437/3000/51761/54112/2986/6785/2779/6121/1040/24/11190/611/6011/7222/5146/778/7287/5961/7439"
"GO:0070498","interleukin-1-mediated signaling pathway",31,-0.482077844471022,-1.81618014093276,0.00349588831072973,0.032553110506365,0.0258552722665984,3062,"tags=35%, list=10%, signal=32%","4792/54726/11213/59307/3554/4615/3553/3569/3556/3557/1958"
"GO:0001704","formation of primary germ layer",128,0.487137157426934,1.44393584016371,0.00353874459037967,0.0329016406547263,0.0261320919541437,3682,"tags=23%, list=12%, signal=21%","10736/190/89780/22943/3207/8091/655/6657/3196/145873/1294/642658/51176/100506013/1301/2138/3909/55897/3673/3975/5460/4318/652/1295/1284/3691/2303/7296/4323/4838"
"GO:0046425","regulation of receptor signaling pathway via JAK-STAT",73,-0.354361342659382,-1.58801612751383,0.00355363528759709,0.0329894902196226,0.0262018663745774,3583,"tags=30%, list=12%, signal=27%","2185/801/1600/407006/3454/3575/5788/3587/602/1647/2147/3280/4485/5789/1154/388646/282618/3586/3569/8835/9021/2690"
"GO:0060395","SMAD protein signal transduction",91,-0.328152261622279,-1.57217206885597,0.00356279066374663,0.0330239097914864,0.0262292040817272,3647,"tags=24%, list=12%, signal=21%","4092/92/9863/654/4086/2022/659/11117/7494/4091/3624/392255/7049/8483/3725/84913/653/57057/2353/168667/27302/2658"
"GO:0007498","mesoderm development",134,0.491574592568762,1.46248622562362,0.00360998782481578,0.0334102995328752,0.0265360937094534,3682,"tags=25%, list=12%, signal=22%","10736/89780/22943/3207/8091/655/64591/3196/145873/642658/199699/51176/100506013/10683/79191/2138/8928/268/6939/7258/55897/3673/3975/84667/5017/130497/728137/652/3691/2303/8463/7296/9573/4838"
"GO:0050954","sensory perception of mechanical stimulus",195,0.465487738477831,1.40698275712349,0.00364795750699182,0.0337102414746714,0.0267743222672988,4665,"tags=27%, list=15%, signal=23%","1280/6495/375323/644168/1690/332/81624/7809/124590/4640/161497/117532/1301/125336/22953/10083/6323/2138/57214/5077/79905/3786/5456/9311/7020/1141/645811/3673/10804/84530/54084/1277/259236/113278/51473/525/25861/53405/79955/55584/375612/4648/283310/7349/117531/388551/5270/6507/4919/2917/63895/65217/6591"
"GO:0060911","cardiac cell fate commitment",13,0.760969573119004,1.68363691928298,0.00366045642889109,0.0337742570349129,0.0268251665557123,4651,"tags=54%, list=15%, signal=46%","89780/1482/55897/5460/3670/9096/7490"
"GO:0007064","mitotic sister chromatid cohesion",31,0.631709671216849,1.61638206563073,0.00368247171400043,0.0338229447428343,0.0268638367142552,4294,"tags=29%, list=14%, signal=25%","991/699/113130/151648/83903/79075/157570/286053/8260"
"GO:0031100","animal organ regeneration",67,-0.357304137273157,-1.59217799686982,0.00368220772836482,0.0338229447428343,0.0268638367142552,4148,"tags=40%, list=14%, signal=35%","595/55959/7448/570/1956/5207/9076/1026/2155/7124/306/5774/1361/8431/9104/2322/7049/51156/4519/54658/133/558/3586/3569/8013/4837/6387"
"GO:0048515","spermatid differentiation",234,0.450840370215055,1.36846021191522,0.00368131098111713,0.0338229447428343,0.0268638367142552,5973,"tags=29%, list=20%, signal=23%","5047/56163/346288/26256/676/163589/9319/83449/6690/341567/55329/65010/92749/11144/9576/26074/1811/4948/126859/7141/171482/2189/147700/22994/23762/728695/81629/338773/81833/401024/375189/50487/200162/219681/151254/255626/2735/83983/83990/220136/3148/346653/255101/10919/132612/84229/85376/286464/90780/117155/83893/150221/80217/171484/23139/221481/6305/283417/286207/79925/55779/581/25809/25981/257062/402573/28981"
"GO:0032330","regulation of chondrocyte differentiation",52,0.572507216395493,1.58800290413466,0.00371543308151637,0.033971275022854,0.0269816478762497,4004,"tags=33%, list=13%, signal=28%","10736/3207/579/4192/144347/6474/5744/389125/8200/8313/85477/652/4017/91461/51222/6662/3549"
"GO:0009799","specification of symmetry",145,0.478944300424221,1.42982173603465,0.00371470997187324,0.033971275022854,0.0269816478762497,7875,"tags=38%, list=26%, signal=28%","89780/579/5308/11197/1482/6998/199699/134701/2302/25928/6997/8928/121643/6491/92749/10660/2348/55897/7479/123872/8701/203286/220136/4838/3549/57216/344022/4681/161582/1856/55036/80114/168507/1649/388591/25790/58495/6909/51098/54345/25911/6899/2697/6608/5681/6911/10637/1954/23322/2253/7474/100128908/164781/138162/9350"
"GO:0009855","determination of bilateral symmetry",145,0.478944300424221,1.42982173603465,0.00371470997187324,0.033971275022854,0.0269816478762497,7875,"tags=38%, list=26%, signal=28%","89780/579/5308/11197/1482/6998/199699/134701/2302/25928/6997/8928/121643/6491/92749/10660/2348/55897/7479/123872/8701/203286/220136/4838/3549/57216/344022/4681/161582/1856/55036/80114/168507/1649/388591/25790/58495/6909/51098/54345/25911/6899/2697/6608/5681/6911/10637/1954/23322/2253/7474/100128908/164781/138162/9350"
"GO:0032467","positive regulation of cytokinesis",48,0.584687009981492,1.60215577934084,0.00372364007373558,0.0339950393478691,0.0270005226652926,6884,"tags=40%, list=23%, signal=31%","6755/332/9212/9493/990/55143/9928/29127/1894/3619/117194/80834/994/9585/1813/54627/79848/51289/10755"
"GO:0010092","specification of animal organ identity",37,0.623117439500657,1.65049058031231,0.00374857755265455,0.0341712437957773,0.0271404728545183,7639,"tags=57%, list=25%, signal=43%","22943/3207/6495/6091/3227/8928/55897/8313/5460/652/6604/7849/3670/5076/6092/4036/140628/7482/2668/2253/7474"
"GO:0044843","cell cycle G1/S phase transition",261,0.44381911170713,1.34899991856377,0.0037590618716176,0.0342153649635824,0.0271755160435892,4046,"tags=17%, list=13%, signal=15%","131405/7015/51270/1029/1033/6657/9133/1869/898/890/51512/983/144455/128239/891/10309/990/9928/6241/785/2146/81610/6491/126520/1031/899/8193/993/9134/8317/27085/219736/645121/23236/79935/586/51412/2735/6604/245711/1030/815/5933/55835/1018"
"GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors",12,-0.692842147862516,-2.01213312231146,0.00377164837722088,0.0342784594643373,0.0272256287815171,764,"tags=33%, list=3%, signal=33%","658/7057/467/6422"
"GO:0046320","regulation of fatty acid oxidation",34,-0.471928567518385,-1.81158605870571,0.00380123367287041,0.0342902954240185,0.0272350294794945,4868,"tags=53%, list=16%, signal=44%","5465/1374/207/8660/37/2329/254013/8647/83752/51422/2327/2168/10891/32/5166/23417/33/84879"
"GO:0072697","protein localization to cell cortex",12,0.780905042538815,1.69619664187782,0.00380034332963875,0.0342902954240185,0.0272350294794945,2363,"tags=33%, list=8%, signal=31%","5347/89958/126353/29899"
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation",23,0.67837043121467,1.65831286656673,0.00379222231823795,0.0342902954240185,0.0272350294794945,4199,"tags=39%, list=14%, signal=34%","1950/5347/2641/57214/8877/219736/345611/117854/1116"
"GO:0150076","neuroinflammatory response",81,-0.349589237271521,-1.61992110214535,0.00379641402728485,0.0342902954240185,0.0272350294794945,3638,"tags=36%, list=12%, signal=32%","406955/9572/8530/5336/1956/6622/3764/7133/4317/7124/5788/712/7097/1191/1524/107/566/728/9839/7098/3479/131450/120892/6348/3949/90865/3553/3569/5743"
"GO:0001658","branching involved in ureteric bud morphogenesis",61,0.558190314056434,1.57598772999788,0.00378107091635059,0.0342902954240185,0.0272350294794945,4811,"tags=34%, list=16%, signal=29%","10736/2719/3207/6495/170690/51804/2138/2297/3975/3237/652/3217/255743/7475/186/54361/7849/6662/25789/7490/5076"
"GO:0099565","chemical synaptic transmission, postsynaptic",118,0.498234309916714,1.46616432462463,0.00383186735129215,0.0345152747155023,0.0274137190346607,4194,"tags=31%, list=14%, signal=26%","124925/1144/9177/23542/3359/2903/1136/22953/2902/1143/81832/9699/1138/89832/2895/1141/2898/6512/22871/6804/66000/134/388135/57596/869/1139/6543/3060/4355/1815/55584/56853/1134/1142/8973/2905"
"GO:0048670","regulation of collateral sprouting",21,0.695461117949895,1.6781936073882,0.00388558166465274,0.0349404854705438,0.0277514422098434,2121,"tags=33%, list=7%, signal=31%","89780/23105/6696/1630/23566/56963/2258"
"GO:0045606","positive regulation of epidermal cell differentiation",29,0.653968469653975,1.65289747756237,0.00389060173088371,0.0349404854705438,0.0277514422098434,6727,"tags=55%, list=22%, signal=43%","2810/10626/2118/247/6424/79413/652/1594/5317/6820/4831/2296/58495/7421/474/50604"
"GO:0050829","defense response to Gram-negative bacterium",91,-0.326240923251038,-1.56301487826846,0.0039132257579062,0.0350916783201589,0.0278715269645951,1621,"tags=21%, list=5%, signal=20%","2147/1610/566/284297/219972/6037/820/133/7099/6403/11126/3507/3569/920/5054/85480/1668/57817/2220"
"GO:0009078","pyruvate family amino acid metabolic process",13,-0.671414948801104,-1.99102013837916,0.00392052923421644,0.0351052410898376,0.0278822991795164,2926,"tags=69%, list=10%, signal=63%","56922/64087/2875/84706/189/3712/3155/64902/54511"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus",71,-0.347788702809636,-1.56870450897358,0.00393210811925598,0.0351569902934067,0.0279234009276151,1280,"tags=18%, list=4%, signal=18%","2322/2619/3273/5606/7498/7148/10253/5156/1960/3164/1634/4495/147372"
